Timestamp,A01a,A01b,A01c,A01d,A02a,A02b,A02c,A02d,A03a,A03b,A03c,A03d,A04a,A04b,A04c,A04d,A05a,A05b,A05c,A05d,A06a,A06b,A06c,A06d,A07a,A07b,A07c,A07d,A08a,A08b,A08c,A08d
2025-03-03 13:27:00,,,,,,,,22.0,,,,,,,,,,,,,,,,,,20.5,,,,,,
2025-03-03 13:30:00,,,,,,,,21.9,,,,,,,,,,,,,,,,,,20.4,,,,,,
2025-03-03 13:33:00,,,,,,,,21.8,,,,,,,,,,,,,,,,,,20.4,,,,,,
2025-03-03 13:36:00,,,,,,,,21.8,,,,,,,,,,,,,,,,,,20.4,,,,,,
2025-03-03 13:39:00,,,,,,,,21.8,,,,,,,,,,,,,,,,,,20.4,,,,,,
2025-03-03 13:42:00,,,,,,,,21.7,,,,,,,,,,,,,,,,,,20.3,,,,,,
2025-03-03 13:45:00,,,,,,,,21.6,,,,,,,,,,,,,,,,,,20.3,,,,,,
2025-03-03 13:48:00,,,,,,,,21.4,,,,,,,,,,,,,,,,,,20.1,,,,,,
2025-03-03 13:51:00,,,,,,,,21.3,,,,,,,,,,,,,,,,,,20.1,,,,,,
2025-03-03 13:54:00,,,,,,,,21.2,,,,,,,,,,,,,,,,,,20.0,,,,,,
2025-03-03 13:57:00,,,,,,,,21.1,,,,,,,,,,,,,,,,,,19.9,,,,,,
2025-03-03 14:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.9,,,,,,
2025-03-03 14:03:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 14:06:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 14:09:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 14:12:00,,,,,,,,20.8,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:15:00,,,,,,,,20.8,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:18:00,,,,,,,,20.8,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:21:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:24:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:27:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:30:00,,,,,,,,21.1,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 14:33:00,,,,,,,,21.2,,,,,,,,,,,,,,,,,,19.9,,,,,,
2025-03-03 14:36:00,,,,,,,,21.3,,,,,,,,,,,,,,,,,,20.1,,,,,,
2025-03-03 14:39:00,,,,,,,,21.4,,,,,,,,,,,,,,,,,,20.1,,,,,,
2025-03-03 14:42:00,,,,,,,,21.3,,,,,,,,,,,,,,,,,,20.0,,,,,,
2025-03-03 14:45:00,,,,,,,,21.2,,,,,,,,,,,,,,,,,,19.9,,,,,,
2025-03-03 14:48:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 14:51:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:54:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 14:57:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 15:00:00,,,,,,,,21.0,,,,,,,,,,,,,,,,,,19.8,,,,,,
2025-03-03 15:03:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 15:06:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 15:09:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 15:12:00,,,,,,,,20.9,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 15:15:00,,,,,,,,20.8,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:18:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:21:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:24:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:27:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:30:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:33:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:36:00,,,,,,,,20.7,,,,,,,,,,,,,,,,,,19.7,,,,,,
2025-03-03 15:39:00,,,,,,,,20.6,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:42:00,,,,,,,,20.6,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 15:45:00,,,,,,,,20.5,,,,,,,,,,,,,,,,,,19.5,,,,,,
2025-03-03 15:48:00,,,,,,,,20.4,,,,,,,,,,,,,,,,,,19.4,,,,,,
2025-03-03 15:51:00,,,,,,,,20.3,,,,,,,,,,,,,,,,,,19.4,,,,,,
2025-03-03 15:54:00,,,,,,,,20.2,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 15:57:00,,,,,,,,20.1,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 16:00:00,,,,,,,,20.1,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 16:03:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 16:06:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 16:09:00,,,,,,,,19.9,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 16:12:00,,,,,,,,19.8,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 16:15:00,,,,,,,,19.8,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 16:18:00,,,,,,,,19.7,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 16:21:00,,,,,,,,19.7,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 16:24:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:27:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:30:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:33:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:36:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:39:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:42:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 16:45:00,,,,,,,,19.4,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 16:48:00,,,,,,,,19.4,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 16:51:00,,,,,,,,19.3,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 16:54:00,,,,,,,,19.3,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 16:57:00,,,,,,,,19.3,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 17:00:00,,,,,,,,19.4,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 17:03:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 17:06:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 17:09:00,,,,,,,,19.7,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 17:12:00,,,,,,,,19.8,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 17:15:00,,,,,,,,19.8,,,,,,,,,,,,,,,,,,19.4,,,,,,
2025-03-03 17:18:00,,,,,,,,19.9,,,,,,,,,,,,,,,,,,19.5,,,,,,
2025-03-03 17:21:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:24:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:27:00,,,,,,,,20.1,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:30:00,,,,,,,,20.1,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:33:00,,,,,,,,20.1,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:36:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:39:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:42:00,,,,,,,,20.0,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:45:00,,,,,,,,19.9,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:48:00,,,,,,,,19.9,,,,,,,,,,,,,,,,,,19.6,,,,,,
2025-03-03 17:51:00,,,,,,,,19.8,,,,,,,,,,,,,,,,,,19.5,,,,,,
2025-03-03 17:54:00,,,,,,,,19.7,,,,,,,,,,,,,,,,,,19.5,,,,,,
2025-03-03 17:57:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.5,,,,,,
2025-03-03 18:00:00,,,,,,,,19.6,,,,,,,,,,,,,,,,,,19.4,,,,,,
2025-03-03 18:03:00,,,,,,,,19.5,,,,,,,,,,,,,,,,,,19.4,,,,,,
2025-03-03 18:06:00,,,,,,,,19.4,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 18:09:00,,,,,,,,19.3,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 18:12:00,,,,,,,,19.2,,,,,,,,,,,,,,,,,,19.3,,,,,,
2025-03-03 18:15:00,,,,,,,,19.1,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 18:18:00,,,,,,,,19.1,,,,,,,,,,,,,,,,,,19.2,,,,,,
2025-03-03 18:21:00,,,,,,,,19.0,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 18:24:00,,,,,,,,18.9,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 18:27:00,,,,,,,,18.8,,,,,,,,,,,,,,,,,,19.1,,,,,,
2025-03-03 18:30:00,,,,,,,,18.8,,,,,,,,,,,,,,,,,,19.0,,,,,,
2025-03-03 18:33:00,,,,,,,,18.7,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 18:36:00,,,,,,,,18.6,,,,,,,,,,,,,,,,,,18.9,,,,,,
2025-03-03 18:39:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,18.8,,,,,,
2025-03-03 18:42:00,,,,,,,,18.5,,,,,,,,,,,,,,,,,,18.7,,,,,,
2025-03-03 18:45:00,,,,,,,,18.4,,,,,,,,,,,,,,,,,,18.7,,,,,,
2025-03-03 18:48:00,,,,,,,,18.3,,,,,,,,,,,,,,,,,,18.6,,,,,,
2025-03-03 18:51:00,,,,,,,,18.2,,,,,,,,,,,,,,,,,,18.6,,,,,,
2025-03-03 18:54:00,,,,,,,,18.2,,,,,,,,,,,,,,,,,,18.5,,,,,,
2025-03-03 18:57:00,,,,,,,,18.1,,,,,,,,,,,,,,,,,,18.4,,,,,,
2025-03-03 19:00:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,18.4,,,,,,
2025-03-03 19:03:00,,,,,,,,18.0,,,,,,,,,,,,,,,,,,18.3,,,,,,
2025-03-03 19:06:00,,,,,,,,17.9,,,,,,,,,,,,,,,,,,18.3,,,,,,
2025-03-03 19:09:00,,,,,,,,17.9,,,,,,,,,,,,,,,,,,18.2,,,,,,
2025-03-03 19:12:00,,,,,,,,17.8,,,,,,,,,,,,,,,,,,18.2,,,,,,
2025-03-03 19:15:00,,,,,,,,17.7,,,,,,,,,,,,,,,,,,18.2,,,,,,
2025-03-03 19:18:00,,,,,,,,17.7,,,,,,,,,,,,,,,,,,18.1,,,,,,
2025-03-03 19:21:00,,,,,,,,17.7,,,,,,,,,,,,,,,,,,18.1,,,,,,
2025-03-03 19:24:00,,,,,,,,17.7,,,,,,,,,,,,,,,,,,18.0,,,,,,
2025-03-03 19:27:00,,,,,,,,17.6,,,,,,,,,,,,,,,,,,18.0,,,,,,
2025-03-03 19:30:00,,,,,,,,17.6,,,,,,,,,,,,,,,,,,18.0,,,,,,
2025-03-03 19:33:00,,,,,,,,17.6,,,,,,,,,,,,,,,,,,17.9,,,,,,
2025-03-03 19:36:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,17.9,,,,,,
2025-03-03 19:39:00,,,,,,,,17.5,,,,,,,,,,,,,,,,,,17.9,,,,,,
2025-03-03 19:42:00,,,,,,,,17.4,,,,,,,,,,,,,,,,,,17.8,,,,,,
2025-03-03 19:45:00,,,,,,,,17.4,,,,,,,,,,,,,,,,,,17.8,,,,,,
2025-03-03 19:48:00,,,,,,,,17.4,,,,,,,,,,,,,,,,,,17.7,,,,,,
2025-03-03 19:51:00,,,,,,,,17.4,,,,,,,,,,,,,,,,,,17.7,,,,,,
2025-03-03 19:54:00,,,,,,,,17.3,,,,,,,,,,,,,,,,,,17.7,,,,,,
2025-03-03 19:57:00,,,,,,,,17.3,,,,,,,,,,,,,,,,,,17.7,,,,,,
2025-03-03 20:00:00,,,,,,,,17.2,,,,,,,,,,,,,,,,,,17.6,,,,,,
2025-03-03 20:03:00,,,,,,,,17.2,,,,,,,,,,,,,,,,,,17.6,,,,,,
2025-03-03 20:06:00,,,,,,,,17.2,,,,,,,,,,,,,,,,,,17.6,,,,,,
2025-03-03 20:09:00,,,,,,,,17.1,,,,,,,,,,,,,,,,,,17.5,,,,,,
2025-03-03 20:12:00,,,,,,,,17.1,,,,,,,,,,,,,,,,,,17.5,,,,,,
2025-03-03 20:15:00,,,,,,,,17.1,,,,,,,,,,,,,,,,,,17.5,,,,,,
2025-03-03 20:18:00,,,,,,,,17.1,,,,,,,,,,,,,,,,,,17.5,,,,,,
2025-03-03 20:21:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,17.4,,,,,,
2025-03-03 20:24:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,17.4,,,,,,
2025-03-03 20:27:00,,,,,,,,17.0,,,,,,,,,,,,,,,,,,17.4,,,,,,
2025-03-03 20:30:00,,,,,,,,16.9,,,,,,,,,,,,,,,,,,17.4,,,,,,
2025-03-03 20:33:00,,,,,,,,16.9,,,,,,,,,,,,,,,,,,17.3,,,,,,
2025-03-03 20:36:00,,,,,,,,16.8,,,,,,,,,,,,,,,,,,17.3,,,,,,
2025-03-03 20:39:00,,,,,,,,16.8,,,,,,,,,,,,,,,,,,17.3,,,,,,
2025-03-03 20:42:00,,,,,,,,16.8,,,,,,,,,,,,,,,,,,17.2,,,,,,
2025-03-03 20:45:00,,,,,,,,16.7,,,,,,,,,,,,,,,,,,17.2,,,,,,
2025-03-03 20:48:00,,,,,,,,16.7,,,,,,,,,,,,,,,,,,17.1,,,,,,
2025-03-03 20:51:00,,,,,,,,16.6,,,,,,,,,,,,,,,,,,17.1,,,,,,
2025-03-03 20:54:00,,,,,,,,16.6,,,,,,,,,,,,,,,,,,17.1,,,,,,
2025-03-03 20:57:00,,,,,,,,16.6,,,,,,,,,,,,,,,,,,17.0,,,,,,
2025-03-03 21:00:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,17.0,,,,,,
2025-03-03 21:03:00,,,,,,,,16.5,,,,,,,,,,,,,,,,,,16.9,,,,,,
2025-03-03 21:06:00,,,,,,,,16.4,,,,,,,,,,,,,,,,,,16.9,,,,,,
2025-03-03 21:09:00,,,,,,,,16.4,,,,,,,,,,,,,,,,,,16.9,,,,,,
2025-03-03 21:12:00,,,,,,,,16.4,,,,,,,,,,,,,,,,,,16.8,,,,,,
2025-03-03 21:15:00,,,,,,,,16.3,,,,,,,,,,,,,,,,,,16.8,,,,,,
2025-03-03 21:18:00,,,,,,,,16.3,,,,,,,,,,,,,,,,,,16.8,,,,,,
2025-03-03 21:21:00,,,,,,,,16.2,,,,,,,,,,,,,,,,,,16.7,,,,,,
2025-03-03 21:24:00,,,,,,,,16.2,,,,,,,,,,,,,,,,,,16.7,,,,,,
2025-03-03 21:27:00,,,,,,,,16.2,,,,,,,,,,,,,,,,,,16.7,,,,,,
2025-03-03 21:30:00,,,,,,,,16.1,,,,,,,,,,,,,,,,,,16.6,,,,,,
2025-03-03 21:33:00,,,,,,,,16.1,,,,,,,,,,,,,,,,,,16.6,,,,,,
2025-03-03 21:36:00,,,,,,,,16.1,,,,,,,,,,,,,,,,,,16.6,,,,,,
2025-03-03 21:39:00,,,,,,,,16.1,,,,,,,,,,,,,,,,,,16.5,,,,,,
2025-03-03 21:42:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,16.5,,,,,,
2025-03-03 21:45:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,16.5,,,,,,
2025-03-03 21:48:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,16.5,,,,,,
2025-03-03 21:51:00,,,,,,,,16.0,,,,,,,,,,,,,,,,,,16.4,,,,,,
2025-03-03 21:54:00,,,,,,,,15.9,,,,,,,,,,,,,,,,,,16.4,,,,,,
2025-03-03 21:57:00,,,,,,,,15.9,,,,,,,,,,,,,,,,,,16.4,,,,,,
2025-03-03 22:00:00,,,,,,,,15.9,,,,,,,,,,,,,,,,,,16.4,,,,,,
2025-03-03 22:03:00,,,,,,,,15.9,,,,,,,,,,,,,,,,,,16.4,,,,,,
2025-03-03 22:06:00,,,,,,,,15.8,,,,,,,,,,,,,,,,,,16.3,,,,,,
2025-03-03 22:09:00,,,,,,,,15.8,,,,,,,,,,,,,,,,,,16.3,,,,,,
2025-03-03 22:12:00,,,,,,,,15.8,,,,,,,,,,,,,,,,,,16.3,,,,,,
2025-03-03 22:15:00,,,,,,,,15.8,,,,,,,,,,,,,,,,,,16.3,,,,,,
2025-03-03 22:18:00,,,,,,,,15.7,,,,,,,,,,,,,,,,,,16.2,,,,,,
2025-03-03 22:21:00,,,,,,,,15.7,,,,,,,,,,,,,,,,,,16.2,,,,,,
2025-03-03 22:24:00,,,,,,,,15.7,,,,,,,,,,,,,,,,,,16.1,,,,,,
2025-03-03 22:27:00,,,,,,,,15.6,,,,,,,,,,,,,,,,,,16.1,,,,,,
2025-03-03 22:30:00,,,,,,,,15.6,,,,,,,,,,,,,,,,,,16.1,,,,,,
2025-03-03 22:33:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,16.0,,,,,,
2025-03-03 22:36:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,16.0,,,,,,
2025-03-03 22:39:00,,,,,,,,15.5,,,,,,,,,,,,,,,,,,16.0,,,,,,
2025-03-03 22:42:00,,,,,,,,15.4,,,,,,,,,,,,,,,,,,15.9,,,,,,
2025-03-03 22:45:00,,,,,,,,15.4,,,,,,,,,,,,,,,,,,15.9,,,,,,
2025-03-03 22:48:00,,,,,,,,15.4,,,,,,,,,,,,,,,,,,15.9,,,,,,
2025-03-03 22:51:00,,,,,,,,15.3,,,,,,,,,,,,,,,,,,15.8,,,,,,
2025-03-03 22:54:00,,,,,,,,15.3,,,,,,,,,,,,,,,,,,15.8,,,,,,
2025-03-03 22:57:00,,,,,,,,15.2,,,,,,,,,,,,,,,,,,15.8,,,,,,
2025-03-03 23:00:00,,,,,,,,15.2,,,,,,,,,,,,,,,,,,15.8,,,,,,
2025-03-03 23:03:00,,,,,,,,15.2,,,,,,,,,,,,,,,,,,15.8,,,,,,
2025-03-03 23:06:00,,,,,,,,15.2,,,,,,,,,,,,,,,,,,15.7,,,,,,
2025-03-03 23:09:00,,,,,,,,15.1,,,,,,,,,,,,,,,,,,15.7,,,,,,
2025-03-03 23:12:00,,,,,,,,15.1,,,,,,,,,,,,,,,,,,15.7,,,,,,
2025-03-03 23:15:00,,,,,,,,15.1,,,,,,,,,,,,,,,,,,15.6,,,,,,
2025-03-03 23:18:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,15.6,,,,,,
2025-03-03 23:21:00,,,,,,,,15.0,,,,,,,,,,,,,,,,,,15.6,,,,,,
2025-03-03 23:24:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.5,,,,,,
2025-03-03 23:27:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.5,,,,,,
2025-03-03 23:30:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.5,,,,,,
2025-03-03 23:33:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.4,,,,,,
2025-03-03 23:36:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.4,,,,,,
2025-03-03 23:39:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.4,,,,,,
2025-03-03 23:42:00,,,,,,,,14.9,,,,,,,,,,,,,,,,,,15.4,,,,,,
2025-03-03 23:45:00,,,,,,,,14.8,,,,,,,,,,,,,,,,,,15.3,,,,,,
2025-03-03 23:48:00,,,,,,,,14.8,,,,,,,,,,,,,,,,,,15.3,,,,,,
2025-03-03 23:51:00,,,,,,,,14.8,,,,,,,,,,,,,,,,,,15.3,,,,,,
2025-03-03 23:54:00,,,,,,,,14.8,,,,,,,,,,,,,,,,,,15.3,,,,,,
2025-03-03 23:57:00,,,,,,,,14.7,,,,,,,,,,,,,,,,,,15.3,,,,,,
